Kodaikānāl	India	10.23925	77.48932
Kodaira	Japan	35.72603	139.48508
Kodala	India	19.62425	84.94075
Kodamachō-kodamaminami	Japan	36.18497	139.13191
Kodamthuruth	India	9.80062	76.30153
Kodannur	India	10.46647	76.1842
Kodarma	India	24.46753	85.59397
Kodavasal	India	10.86163	79.47965
Kodaya	Ivory Coast	5.99517	-6.97259
Kodiak	United States	57.78852	-152.40533
Kodigenahalli	India	13.72136	77.38629
Kodikkulam	India	9.64931	77.58602
Kodinsk	Russia	58.60629	99.17398
Kodioussou	Ivory Coast	5.77116	-3.75595
Kodivalasa	India	13.25468	79.42487
Kodiyal	India	14.51665	75.78963
Kodiébouman	Ivory Coast	6.22107	-4.54056
Kodjina	Ivory Coast	6.73543	-3.59696
Kodok	South Sudan	9.88889	32.10944
Kodoli	India	17.67023	74.03469
Kodumudi	India	11.07751	77.88363
Kodungallūr	India	10.23263	76.19513
Kodur	India	11.01528	76.07009
Koduvayur	India	10.68674	76.65879
Kodyma	Ukraine	48.10306	29.12598
Kodār	India	16.9985	79.9656
Kodīnar	India	20.79393	70.70216
Koekelare	Belgium	51.09047	2.9783
Koekelberg	Belgium	50.86117	4.33136
Koelwār	India	25.58055	84.79751
Koersel	Belgium	51.05909	5.27121
Koesan	South Korea	36.81083	127.79472
Kofelē	Ethiopia	7.06667	38.78333
Koffiefontein	South Africa	-29.40661	25.00309
Koforidua	Ghana	6.09408	-0.25913
Kofu	Japan	35.66667	138.56667
Koga	Japan	36.18333	139.71667
Kogalym	Russia	62.26537	74.47906
Koganei	Japan	35.70014	139.51109
Kogarah	Australia	-33.9681	151.13564
Kogon Shahri	Uzbekistan	39.72746	64.55466
Kogota	Japan	38.55	141.05
Kogota-ekimae	Japan	38.53333	141.06667
Koh Kong	Cambodia	11.61531	102.9838
Kohat	Pakistan	33.58196	71.44929
Kohima	India	25.67467	94.11099
Kohlu	Pakistan	29.903	69.231
Kohourou	Ivory Coast	5.47964	-3.32856
Kohoutovice	Czechia	49.19449	16.54146
Kohtla-Järve	Estonia	59.39861	27.27306
Koidu	Sierra Leone	8.64387	-10.9714
Koina	Gambia	13.48333	-13.86667
Koipādi	India	12.59302	74.96262
Koivukylä	Finland	60.32236	25.05861
Kojetín	Czechia	49.35179	17.30207
Kojomkul	Kyrgyzstan	42.87378	74.44058
Kokdala	China	43.78286	90.94093
Kokemäki	Finland	61.25647	22.35643
Kokernag	India	33.57847	75.3181
Kokhav Ya‘aqov	Palestinian Territory	31.88102	35.24384
Kokhav Ya’ir	Israel	32.22627	35.00076
Kokhma	Russia	56.9321	41.0947
Kokkola	Finland	63.83847	23.13066
Kokoda	Papua New Guinea	-8.87778	147.73642
Kokofata	Mali	12.88333	-9.95
Kokologo	Burkina Faso	12.19392	-1.87687
Kokolopozo	Ivory Coast	5.13662	-6.08244
Kokomo	United States	40.48643	-86.1336
Kokopo	Papua New Guinea	-4.3432	152.26867
Kokoshkino	Russia	55.59913	37.17114
Kokoszki	Poland	54.35563	18.49102
Kokoumbo	Ivory Coast	6.54246	-5.25925
Kokpekty	Kazakhstan	48.75	82.4
Kokrajhar	India	26.40107	90.27286
Koksan-ŭp	North Korea	38.78194	126.66639
Kokshetau	Kazakhstan	53.28414	69.39364
Koksijde	Belgium	51.11642	2.63772
Koksovyy	Russia	48.19742	40.64325
Kokstad	South Africa	-30.54723	29.42412
Koktokay	China	47.21654	89.81724
Kokubu-matsuki	Japan	31.73333	130.76667
Kokubunji	Japan	35.70222	139.47556
Kokuy	Russia	52.20818	117.55341
Kokyar	China	36.81899	81.63334
Kokōtamangalam South	India	9.67948	76.35889
Kola	Russia	68.88138	33.01769
Kola'a	Solomon Islands	-9.44112	159.97002
Kolaboui	Guinea	10.79569	-14.39966
Kolaccheri	India	11.97634	75.41675
Kolambe	India	12.96467	74.90865
Kolappalūr	India	11.37914	77.42927
Kolar	India	23.16478	77.41893
Kolasib	India	24.22388	92.67869
Kolavallúr	India	11.7507	75.61988
Kolašin	Montenegro	42.82229	19.51653
Kolbermoor	Germany	47.84965	12.06696
Kolbuszowa	Poland	50.2441	21.7761
Kolda	Senegal	12.8939	-14.94125
Kolding	Denmark	55.4904	9.47216
Kolea	Algeria	36.63888	2.76845
Kolenté	Guinea	10.28578	-12.43699
Kolhāpur	India	16.69563	74.23167
Kolia	Ivory Coast	9.7651	-6.46372
Kolinkivtsy	Ukraine	48.41254	26.12462
Kolitzheim	Germany	49.91667	10.23333
Kolkata	India	22.56263	88.36304
Kolkhoz Imeni Kirova	Kyrgyzstan	41.83711	72.89782
Kolkhozobod	Tajikistan	37.58823	68.65886
Kolki	India	17.97923	74.44998
Kolkwitz	Germany	51.75	14.25
Kollam	India	8.88113	76.58469
Kollancode	India	8.28903	77.10799
Kollankoil	India	11.12815	77.74364
Kollegāl	India	12.15449	77.11051
Kollivāyal	India	11.49984	76.48152
Kollo	Niger	13.3043	2.339
Kollum	The Netherlands	53.27695	6.15293
Kolno	Poland	53.41148	21.92905
Kolo	Lesotho	-29.68884	27.68751
Kolodeznyy	Russia	51.33333	39.18333
Kolokani	Mali	13.57388	-8.03267
Kololi	Gambia	13.45	-16.71667
Kolomenskoye	Russia	55.66667	37.68333
Kolomna	Russia	55.07108	38.78399
Kolomyagi	Russia	60.02427	30.28491
Kolomyia	Ukraine	48.52496	25.03712
Kolondiéba	Mali	11.08943	-6.8929
Kolonia	Micronesia	6.964	158.2062
Kolonia Town	Micronesia	6.964	158.206
Koloniya	Ukraine	46.75058	36.81396
Kolonnawa	Sri Lanka	6.9329	79.8848
Kolosovka	Russia	56.46893	73.61677
Kolossi	Cyprus	34.66865	32.93375
Kolpashevo	Russia	58.32007	82.90295
Kolpino	Russia	59.75069	30.58856
Kolpna	Russia	52.2226	37.03096
Kolt	Denmark	56.10845	10.06986
Koltushi	Russia	59.92969	30.64465
Koluszki	Poland	51.73872	19.81994
Kolvi	India	23.94213	75.59856
Kolvānaq	Iran	38.1002	46.9894
Kolwezi	Democratic Republic of the Congo	-10.71484	25.46674
Kolyshley	Russia	52.7005	44.5367
Kolyvan’	Russia	55.30891	82.74196
Kolárovo	Slovakia	47.92294	17.98467
Kolín	Czechia	50.02806	15.1998
Kolāksar	Iran	36.49625	52.34397
Kolār	India	13.13768	78.12999
Kolāras	India	25.21928	77.61167
Kolāyat	India	27.83815	72.95975
Kol’chugino	Russia	56.3045	39.37656
Kol’tsovo	Russia	54.94204	83.19192
Kom Ombo	Egypt	24.47669	32.94626
Komaba	Japan	35.43333	137.73333
Komae	Japan	35.63424	139.57546
Komagane	Japan	35.71657	137.93745
Komagome	Japan	35.73868	139.74065
Komaki	Japan	35.28333	136.91667
Komalapuram	India	9.54189	76.34236
Komarichi	Russia	52.42086	34.79758
Komatipoort	South Africa	-25.43321	31.95478
Komatsu	Japan	36.40263	136.45088
Komatsushimachō	Japan	34.0	134.58333
Komb-e Morādābād	Iran	25.284	60.69812
Kombai	India	9.84745	77.29603
Kombissiri	Burkina Faso	12.06884	-1.33644
Kombolcha	Ethiopia	11.08155	39.74339
Komborodougou	Ivory Coast	9.32634	-5.42922
Komen	Slovenia	45.81559	13.74827
Komenda	Slovenia	46.20484	14.53839
Komendantsky aerodrom	Russia	60.00448	30.27523
Komeshcheh	Iran	32.9054	51.8098
Komga	South Africa	-32.57704	27.892
Komló	Hungary	46.19278	18.26494
Kommunar	Russia	59.62056	30.39
Komono	Japan	35.0	136.51667
Komono	Republic of the Congo	-3.2775	13.22611
Komorniki	Poland	52.3387	16.81063
Komoro	Japan	36.31667	138.43333
Komorowice Krakowskie	Poland	49.86772	19.05072
Komorów	Poland	52.1456	20.81566
Komotiní	Greece	41.11758	25.40587
Kompalli	India	17.54499	78.48836
Kompienga	Burkina Faso	11.08169	0.72365
Komsomolsk-on-Amur	Russia	50.55034	137.00995
Komsomol’sk	Russia	57.02944	40.37566
Komsomol’skiy	Russia	54.44522	45.83136
Komtikas	Ethiopia	6.95766	35.55746
Komusan Il-tong	North Korea	42.11015	129.69919
Komyshany	Ukraine	46.63995	32.50343
Komyshova Bukhta	Ukraine	44.58442	33.44095
Komyshuvakha	Ukraine	47.71491	35.52405
Komádi	Hungary	47.0	21.5
Komárno	Slovakia	47.76356	18.12263
Komárom	Hungary	47.74318	18.11913
Komín	Czechia	49.21967	16.55236
Komījān	Iran	34.72142	49.32653
Kon Tum	Vietnam	14.35451	108.00759
Konacık	Turkey	37.04487	27.40994
Konaje	India	12.79696	75.5102
Konak	Turkey	38.4	27.1
Konaklı	Turkey	36.59251	31.89539
Konakovo	Russia	56.70153	36.77305
Konala	Finland	60.23713	24.84489
Konan	Japan	34.99921	136.09674
Konanūr	India	12.63016	76.05037
Konayev	Kazakhstan	43.86681	77.06304
Konch	India	25.99451	79.15127
Kondagaon	India	19.59083	81.664
Kondalampatti	India	11.63453	78.12369
Kondalwādi	India	18.80727	77.77031
Kondamallapally	India	16.71782	79.00204
Kondamanāyakkanpatti	India	11.71028	78.17705
Kondapalle	India	16.61989	80.54244
Kondasamudram	India	12.94552	78.87878
Konde	Tanzania	-4.95	39.75
Kondhi	India	20.01453	79.28564
Kondichettippatti	India	11.2007	78.16343
Kondli	India	28.61167	77.32667
Kondoa	Tanzania	-4.9	35.78333
Kondopoga	Russia	62.20406	34.26932
Kondor	Iran	35.21191	58.15159
Kondoros	Hungary	46.76667	20.8
Kondotty	India	11.1423	75.9657
Kondovo	North Macedonia	42.01151	21.31427
Kondratovo	Russia	57.9804	56.1066
Kondrovo	Russia	54.8059	35.93067
Konduga	Nigeria	11.65331	13.41787
Kondūr	India	11.75398	79.70449
Kone Ta La Paung	Myanmar	17.00845	96.14971
Kong	Ivory Coast	9.14943	-4.60982
Konganāpuram	India	11.57105	77.9004
Kongaso	Ivory Coast	7.81533	-6.07747
Kongens Lyngby	Denmark	55.77044	12.50378
Kongolo	Democratic Republic of the Congo	-5.38532	27.00029
Kongoussi	Burkina Faso	13.32583	-1.53472
Kongsberg	Norway	59.66858	9.65017
Kongsvinger	Norway	60.19049	11.99772
Kongtan	China	29.14408	104.67474
Kongwa	Tanzania	-6.2	36.41667
Koni	India	22.12171	82.13362
Koni-Djodjo	Comoros	-12.22972	44.48167
Konibodom	Tajikistan	40.29414	70.43122
Koniecpol	Poland	50.77468	19.68896
Konin	Poland	52.22338	18.25121
Konjic	Bosnia and Herzegovina	43.65126	17.96082
Konkwesso	Nigeria	10.84686	4.09835
Konnagar	India	22.70508	88.34446
Konnūr	India	16.20138	74.74886
Konobeyevo	Russia	55.40776	38.66261
Konoha	Japan	32.91884	130.62716
Konokovo	Russia	44.8616	41.3266
Konongo	Ghana	6.61667	-1.21667
Konosha	Russia	60.97306	40.26322
Konotop	Ukraine	51.23251	33.2004
Konradshöhe	Germany	52.58535	13.22758
Konrā	India	24.31033	85.4221
Konsoy	Tajikistan	40.49155	69.70245
Konstancin-Jeziorna	Poland	52.0938	21.11761
Konstantinovka	Russia	49.62038	127.99038
Konstantinovsk	Russia	47.58113	41.0934
Konstantinovskaya	Russia	44.04556	43.15833
Konstantinovskiy	Russia	57.83005	39.58989
Konstantinovskoye	Russia	45.29917	42.63667
Konstantynów Łódzki	Poland	51.74776	19.32564
Konstanz	Germany	47.66033	9.17582
Konta	India	17.80492	81.38666
Kontagora	Nigeria	10.40319	5.4708
Kontcha	Cameroon	7.96667	12.23333
Kontich	Belgium	51.13213	4.44706
Kontiolahti	Finland	62.76023	29.84711
Kontula	Finland	60.23764	25.08393
Konuklu	Turkey	37.12632	38.84858
Konya	Turkey	37.87135	32.48464
Konz	Germany	49.70045	6.57652
Koné	New Caledonia	-21.05951	164.86582
Konédougou	Ivory Coast	6.03991	-6.66579
Konéfla	Ivory Coast	6.65166	-5.60501
Konārak	Iran	25.3604	60.3995
Konārka	India	19.89021	86.09761
Konče	North Macedonia	41.49528	22.38547
Koolauloa	United States	21.60579	-157.9265
Koolbaai	Sint Maarten	18.04048	-63.08397
Koolimuttam	India	10.28624	76.13564
Koonimedu	India	12.08519	79.88925
Koora	India	21.43241	81.66528
Koori	Japan	37.83333	140.51667
Kooringal	Australia	-35.14069	147.3768
Koothanallur	India	10.7199	79.5157
Koothappar	India	10.79709	78.79231
Koovappady	India	10.15525	76.48544
Kopali	India	22.83718	86.19161
Kopargaon	India	19.88239	74.47605
Kopargo	Benin	9.84108	1.54231
Kopawor	India	34.52856	74.26396
Koper	Slovenia	45.5482	13.72963
Kopervik	Norway	59.28354	5.30669
Kopeysk	Russia	55.11686	61.61807
Kopoky	Madagascar	-25.2	45.2
Kopong	Botswana	-24.48333	25.88333
Koppa	India	13.53044	75.36329
Koppal	India	15.34522	76.15478
koppana Agrahara	India	12.85507	77.66707
Koppies	South Africa	-27.24179	27.57422
Koprivnica	Croatia	46.16364	16.8297
Koptëvo	Russia	55.833	37.522
Kopychyntsi	Ukraine	49.103	25.91164
Kopyl’	Belarus	53.1516	27.0913
Kopāganj	India	26.01923	83.5663
Kopřivnice	Czechia	49.59947	18.1448
Kop’ung	North Korea	40.60389	125.94667
Kora	Rwanda	-1.6101	29.445
Korabelna Storona	Ukraine	44.60948	33.54348
Korablino	Russia	53.92666	40.02365
Koradacheri	India	10.77019	79.49158
Koraput	India	18.81199	82.71048
Koratagere	India	13.522	77.2373
Koratla	India	18.82154	78.71186
Koratti	India	10.26597	76.34767
Korb	Germany	48.84303	9.36258
Korba	India	22.3458	82.69633
Korba	Tunisia	36.57861	10.85861
Korbach	Germany	51.27561	8.873
Korchuvate	Ukraine	50.36347	30.55502
Korczyna	Poland	49.71555	21.80941
Kord Kūy	Iran	36.79307	54.11214
Korday	Kazakhstan	43.03882	74.71287
Koreatown	United States	34.05779	-118.30091
Koregaon	India	18.64573	74.05909
Korelichi	Belarus	53.5648	26.1406
Korem	Ethiopia	12.50583	39.52278
Korenevo	Russia	51.41065	34.90008
Korenovsk	Russia	45.46723	39.44923
Korenëvo	Russia	55.67194	38.00778
Korets	Ukraine	50.61921	27.15795
Koreyiz	Ukraine	44.43149	34.08404
Korfovskiy	Russia	48.22211	135.0712
Korgan	Turkey	40.82472	37.34667
Korgun	Turkey	40.73479	33.51844
Korhogo	Ivory Coast	9.45803	-5.62961
Korkino	Russia	54.89151	61.39201
Korkmaskala	Russia	43.02469	47.29044
Korkut	Turkey	38.7339	41.78396
Korkuteli	Turkey	37.06498	30.19565
Korla	China	41.76055	86.15231
Kormilovka	Russia	55.00264	74.10281
Korneuburg	Austria	48.35	16.33333
Kornharpen	Germany	51.48957	7.26482
Kornhill	Hong Kong	22.28213	114.21566
Kornhill Garden	Hong Kong	22.2853	114.21601
Korntal	Germany	48.83218	9.1214
Kornwestheim	Germany	48.86158	9.18569
Koro	Ivory Coast	8.55505	-7.46348
Koro	Mali	14.064	-3.07539
Korocha	Russia	50.81087	37.19607
Korochi	India	16.71917	74.4451
Korogwe	Tanzania	-5.15	38.48333
Korokaha	Ivory Coast	9.90059	-5.62764
Korolev	Russia	55.91417	37.82556
Korolevo	Ukraine	48.15731	23.13769
Korolyov	Ukraine	50.24487	28.70013
Koronadal	Philippines	6.50306	124.84694
Koronowo	Poland	53.3137	17.93698
Korop	Ukraine	51.56666	32.95217
Koropí	Greece	37.89886	23.87181
Koror	Palau	7.33978	134.47326
Koror Town	Palau	7.34257	134.47888
Korosten	Ukraine	50.9512	28.63859
Korostyshiv	Ukraine	50.31686	29.05774
Korotchaevo	Russia	65.91028	78.20917
Korpilahti	Finland	62.01667	25.55
Korrewegwijk	The Netherlands	53.23235	6.56804
Korsakov	Russia	46.63406	142.78288
Korschenbroich	Germany	51.19139	6.51352
Korsholm	Finland	63.11418	21.68216
Korsimoro	Burkina Faso	12.82506	-1.06737
Korso	Finland	60.35107	25.07805
Korsun-Shevchenkivskyi	Ukraine	49.41822	31.25174
Korsør	Denmark	55.32993	11.13857
Kortemark	Belgium	51.02951	3.04112
Kortenaken	Belgium	50.90862	5.05968
Kortenberg	Belgium	50.88982	4.54353
Kortenhoef	The Netherlands	52.23917	5.10694
Kortessem	Belgium	50.8589	5.38974
Kortrijk	Belgium	50.82803	3.26487
Korukollu	India	16.5	81.25
Korvel	The Netherlands	51.54954	5.07079
Korwai	India	24.11774	78.04007
Koryazhma	Russia	61.31242	47.14829
Korydallós	Greece	37.98468	23.64711
Koryukivka	Ukraine	51.7746	32.24747
Korçë	Albania	40.61861	20.78083
Koréagui	Ivory Coast	5.54303	-6.60172
Koréguhé	Ivory Coast	6.18859	-6.65891
Korādi	India	21.24758	79.10575
Kos	Greece	36.89295	27.28768
Kosai	Japan	34.70053	137.52253
Kosamba	India	21.46202	72.95842
Kosan	North Korea	38.85583	127.41806
Kosaya Gora	Russia	54.11896	37.54459
Kosciusko	United States	33.058	-89.58956
Kosciuszko National Park	Australia	-36.26436	148.48179
Koseda	Japan	30.38796	130.64924
Kosh-Agach	Russia	49.99273	88.67598
Koshekhabl’	Russia	44.90007	40.50326
Koshi	Japan	36.90591	137.57129
Koshigaya	Japan	35.89035	139.78916
Koshimizu	Japan	43.85895	144.46509
Koshki	Russia	54.20851	50.46698
Koshksarāy	Iran	38.45838	45.56708
Kosi	India	27.79449	77.4368
Kosigi	India	15.8551	77.24463
Kosikha	Russia	53.36231	84.58151
Kosiv	Ukraine	48.32051	25.09109
Kosmach	Ukraine	48.33113	24.81417
Kosmī	India	21.80448	80.2068
Koson	Uzbekistan	39.0375	65.585
Kosong	South Korea	38.37881	128.4676
Kosonsoy	Uzbekistan	41.24944	71.54738
Kosovo Polje	Kosovo	42.66394	21.09611
Kossandji	Ivory Coast	5.82463	-3.61566
Kosso	Ivory Coast	5.04973	-5.77883
Kossonoukro	Ivory Coast	6.0107	-3.38927
Kostanay	Kazakhstan	53.21435	63.62463
Kostanjevica na Krki	Slovenia	45.8456	15.42036
Kostel	Slovenia	45.5084	14.9092
Kostelec nad Orlicí	Czechia	50.12267	16.21319
Koster	South Africa	-25.86301	26.89756
Kosterevo	Russia	55.9299	39.61438
Kosti	Sudan	13.1629	32.66347
Kostinbrod	Bulgaria	42.81667	23.21667
Kostomuksha	Russia	64.571	30.57667
Kostopil	Ukraine	50.87732	26.44797
Kostroma	Russia	57.76638	40.92828
Kostrzyn	Poland	52.39847	17.22811
Kostrzyn nad Odrą	Poland	52.58713	14.64953
Kostyantynivka	Ukraine	48.52728	37.70594
Kostyukovichi	Belarus	53.35488	32.05128
Kosuge	Japan	35.75351	139.82163
Kosum Phisai	Thailand	16.24858	103.06739
Koszalin	Poland	54.19438	16.17222
Kot	India	32.40039	75.72166
Kot Addu	Pakistan	30.46907	70.96699
Kot Diji	Pakistan	27.34156	68.70821
Kot Fatah	India	30.11316	75.0867
Kot Ghulam Muhammad	Pakistan	32.33311	74.54694
Kot Kapūra	India	30.58061	74.82609
Kot Malik Barkhurdar	Pakistan	30.20379	66.98723
Kot Mumin	Pakistan	32.18843	73.02987
Kot Radha Kishan	Pakistan	31.17068	74.10126
Kot Samaba	Pakistan	28.55207	70.46837
Kot Sultan	Pakistan	30.7737	70.93125
Kot Īsa Khān	India	30.94659	75.1378
Kota	India	25.18254	75.83907
Kota Batu	Brunei	4.88333	114.95
Kota Belud	Malaysia	6.351	116.4305
Kota Bharu	Malaysia	6.12361	102.24333
Kota Damansara	Malaysia	3.15454	101.58022
Kota Kinabalu	Malaysia	5.9749	116.0724
Kota Kuala Muda	Malaysia	5.58822	100.37085
Kota Samarahan	Malaysia	1.46031	110.48821
Kota Sambas	Indonesia	1.36259	109.30093
Kota Tinggi	Malaysia	1.7381	103.8999
Kotabumi	Indonesia	-4.82505	104.8817
Kotagiri	India	11.42072	76.86035
Kotake	Japan	33.6911	130.71193
Kotamangalam	India	10.06435	76.62843
Kotamobagu	Indonesia	0.74194	124.31208
Kotapārh	India	19.14256	82.32536
Kotba	India	22.43943	83.73999
Kotdwāra	India	29.74612	78.52219
Kotel	Bulgaria	42.88333	26.45
Kotelva	Ukraine	50.06849	34.74697
Kotel’nich	Russia	58.30348	48.33745
Kotel’niki	Russia	55.65384	37.86234
Kotel’nikovo	Russia	47.63012	43.14158
Kothakota	India	16.38002	77.94004
Kothanallur	India	8.27911	77.30958
Kotharia	India	22.23436	70.81903
Kothi	India	24.7526	80.77751
Kothri Kalān	India	23.07219	76.8296
Kotido	Uganda	2.98056	34.13306
Kotikawatta	Sri Lanka	6.9269	79.9095
Kotivakkam	India	12.97016	80.25769
Kotka	Finland	60.4664	26.94582
Kotkapura	India	30.5819	74.83298
Kotkavuori	Finland	60.1631	24.88414
Kotla Mahigiran	India	28.53671	77.28066
Kotlas	Russia	61.25663	46.6537
Kotli	Pakistan	33.51836	73.9022
Kotli Loharan	Pakistan	32.58893	74.49466
Kotlovka	Russia	55.65928	37.60404
Kotma	India	23.20383	81.97904
Kotobi	Ivory Coast	6.69569	-4.12892
Kotohira	Japan	34.18333	133.81667
Koton-Karfe	Nigeria	8.08834	6.79876
Kotor	Montenegro	42.42067	18.76825
Kotor Varoš	Bosnia and Herzegovina	44.61831	17.37204
Kotouagnoa	Ivory Coast	5.21608	-2.89049
Kotovo	Russia	50.31567	44.81002
Kotovsk	Russia	52.59047	41.50251
Kotputli	India	27.70207	76.19911
Kotra	India	25.8077	79.30909
Kotri	Pakistan	25.36566	68.30831
Kotsyubynske	Ukraine	50.48836	30.32957
Kottagūdem	India	17.55106	80.61779
Kottaikavundanpatti	India	11.71961	78.06851
Kottaikuppam	India	11.96126	79.83923
Kottaikādu	India	12.25556	79.98226
Kottaiyūr	India	10.10956	78.7956
Kottangara	India	8.92412	76.64673
Kottapalli	India	18.49543	79.0943
Kottapeta	India	17.30589	78.49099
Kottappally	India	11.61266	75.66136
Kottapuram	India	10.68015	76.19389
Kottavalasa	India	17.89044	83.1907
Kottayam	India	9.58692	76.52132
Kottingbrunn	Austria	47.95096	16.22715
Kottur	India	10.53646	76.98034
Kottuvalli	India	10.11119	76.24634
Kottārakara	India	9.00359	76.77383
Kottāram	India	8.11877	77.52428
Kottūru	India	14.82442	76.22005
Kotu	Gambia	13.45944	-16.70528
Kotwa	India	25.0308	81.31908
Kotā	India	22.29507	82.02366
Kotār	India	24.69802	80.98073
Kotō	Japan	32.77856	130.74537
Kotūr	India	17.14842	78.28734
Kouaméfra	Ivory Coast	6.59205	-5.42399
Kouan Houlé	Ivory Coast	7.39279	-8.26093
Kouandé	Benin	6.4	2.06667
Kouango	Central African Republic	4.99337	19.96186
Kouassi-Datékro	Ivory Coast	7.8175	-3.52556
Kouassi-Kouassikro	Ivory Coast	7.34141	-4.67709
Koubia	Guinea	11.58632	-11.89485
Koudougou	Burkina Faso	12.25188	-2.36694
Koudougou	Ivory Coast	6.93528	-5.6663
Koufália	Greece	40.77778	22.57194
Kouibly	Ivory Coast	7.25597	-7.23508
Koujiang	China	26.04333	108.8625
Kouk Trab	Cambodia	11.4046	104.84607
Kouka	Burkina Faso	13.4345	-1.61361
Koukoguhé	Ivory Coast	6.91063	-6.56571
Koulamoutou	Gabon	-1.13667	12.46399
Koulaéoué	Ivory Coast	7.04434	-7.88591
Koulikoro	Mali	12.86273	-7.55985
Koulouan	Ivory Coast	6.95309	-7.69888
Koumassi	Ivory Coast	5.29716	-3.96753
Koumbia	Guinea	11.8	-13.5
Koumoudji	Ivory Coast	6.64449	-5.63742
Koumpentoum	Senegal	13.98333	-14.56667
Koumra	Chad	8.91587	17.55046
Koun Sat	Cambodia	10.60058	104.27964
Koun-Fao	Ivory Coast	7.48764	-3.25249
Kounahiri	Ivory Coast	7.79089	-5.83477
Koundara	Guinea	12.48333	-13.3
Koungheul	Senegal	13.98333	-14.8
Koungneul Sossé	Senegal	13.96667	-14.81667
Koungou	Mayotte	-12.73361	45.20417
Kouniohou	Togo	7.66667	0.8
Kounkané	Senegal	12.93333	-14.08333
Koupéla	Burkina Faso	12.17864	-0.35103
Kouri	Mali	12.18396	-4.80284
Kourou	French Guiana	5.16281	-52.64265
Kouroussa	Guinea	10.65	-9.88333
Kousséri	Cameroon	12.07689	15.03063
Kouta	Ivory Coast	5.48849	-5.23249
Koutiala	Mali	12.38723	-5.46507
Kouto	Ivory Coast	9.89029	-6.40921
Koutouba	China	32.93999	104.94224
Kouvola	Finland	60.86667	26.7
Kouénoufla Don	Ivory Coast	7.35452	-6.75151
Kouétinfla	Ivory Coast	6.61223	-6.06037
Kovalam	India	8.36667	76.99667
Kovancılar	Turkey	38.71882	39.86268
Kovači	Bosnia and Herzegovina	44.44874	18.20521
Kovačica	Serbia	45.11167	20.62139
Kovdor	Russia	67.56627	30.47765
Kovel	Ukraine	51.21548	24.70077
Kovernino	Russia	57.128	43.81462
Kovilj	Serbia	45.23422	20.02327
Kovilpatti	India	9.17167	77.86989
Kovilpālaiyam	India	10.73838	77.03456
Kovilpālaiyampūdur	India	11.5077	77.36292
Kovin	Serbia	44.7475	20.97611
Kovpakivskyi	Ukraine	50.92508	34.79484
Kovrov	Russia	56.35752	41.31893
Kovvūr	India	17.0162	81.72934
Kovylkino	Russia	54.0372	43.91871
Kovūr	India	14.5005	79.98518
Kowary	Poland	50.79313	15.83559
Kowloon	Hong Kong	22.31667	114.18333
Kowloon Bay	Hong Kong	22.32662	114.20777
Kowloon City	Hong Kong	22.33047	114.19222
Kowloon City Centre	Hong Kong	22.32979	114.18889
Kowloon Tong	Hong Kong	22.33312	114.17969
Kowloon West End	Hong Kong	22.32848	114.18514
Kowŏn-ŭp	North Korea	39.43806	127.24306
Koyilandy	India	11.4381	75.69306
Koynanagar	India	17.4	73.76667
Koysinceq	Iraq	36.08289	44.62873
Koyulhisar	Turkey	40.30184	37.82336
Koyékro	Ivory Coast	6.15253	-4.74567
Kozakai-chō	Japan	34.8	137.35889
Kozan	Turkey	37.45517	35.81573
Kozanów	Poland	51.14447	16.96937
Kozarska Dubica	Bosnia and Herzegovina	45.17667	16.80944
Kozarë	Albania	40.83083	19.90056
Kozawa	Japan	42.97096	140.67921
Kozelets	Ukraine	50.91211	31.11664
Kozel’sk	Russia	54.0366	35.77088
Kozeyevo	Russia	55.86667	37.61667
Kozhancheri	India	9.35	76.7
Kozhevnikovo	Russia	56.2618	83.96787
Kozhikode	India	11.24802	75.7804
Kozhukhovo	Russia	55.70601	37.67563
Kozhukkallur	India	11.5146	75.70807
Kozhukkully	India	10.52091	76.27804
Koziayo II	Ivory Coast	5.92426	-6.34379
Kozienice	Poland	51.58294	21.54779
Kozje	Slovenia	46.07333	15.55989
Kozloduy	Bulgaria	43.77691	23.73001
Kozlovka	Russia	55.84284	48.2492
Kozluk	Turkey	38.19118	41.47775
Kozova	Ukraine	49.43206	25.14547
Kozul’ka	Russia	56.16485	91.39125
Kozy	Poland	49.84756	19.14891
Kozyatyn	Ukraine	49.7164	28.83858
Kozáni	Greece	40.29931	21.78984
Koz’modem’yansk	Russia	56.33209	46.5606
Koçarlı	Turkey	37.76113	27.70583
Koāth	India	25.32643	84.25983
Kočevje	Slovenia	45.64323	14.86036
Koīra	India	21.90494	85.24208
Koło	Poland	52.20024	18.63865
Kołobrzeg	Poland	54.17565	15.58342
Końskie	Poland	51.19166	20.40607
Kościan	Poland	52.08829	16.64866
Kościerzyna	Poland	54.12226	17.98119
Košice	Slovakia	48.71441	21.25802
Košíře	Czechia	50.06708	14.36328
Koźle	Poland	50.3356	18.14332
Koźmin Wielkopolski	Poland	51.82712	17.45391
Kożuchów	Poland	51.74558	15.59492
Kpada	Ivory Coast	5.77996	-6.48509
Kpalimé	Togo	6.9	0.63333
Kpandae	Ghana	8.46885	-0.01127
Kpandu	Ghana	6.99536	0.29306
Kpangban	Ivory Coast	5.58177	-6.75359
Kpotè	Ivory Coast	4.87116	-6.53403
Kpouébo	Ivory Coast	6.33441	-4.85618
Kpozoun	Benin	7.22868	2.21317
